"","Age","aMortCEF1","aMortCEF2","aMortCEF3","aMortCEF4","aMortCEF5","aMortCEF6","aMortCEF7","aMortCEF8","aMortCEF9","aMortCEF10","aMortCEF11","aMortCEF12","aMortCEF13","aMortCEF14","aMortCEF15","aMortCEF16","aMortCEF17","aMortCEF18","aMortCEF19","aMortCEF20","aMortCEF21","aMortCEF22","aMortCEF23","aMortCEF24","aMortCEF25","aMortCEF26","aMortCEF27","aMortCEF28","aMortCEF29","aMortCEF30","aMortCEF31","aMortCEF32","aMortCEF33","aMortCEF34","aMortCEF35","aMortCEF36","aMortCEF37","aMortCEF38","aMortCEF39","aMortCEF40","aMortCEF41","aMortCEF42","aMortCEF43","aMortCEF44","aMortCEF45","aMortCEF46","aMortCEF47","aMortCEF48","aMortCEF49","aMortCEF50","aMortCEF51","aMortCEF52","aMortCEF53","aMortCEF54","aMortCEF55","aMortCEF56","aMortCEF57","aMortCEF58","aMortCEF59","aMortCEF60","aMortCEF61","aMortCEF62","aMortCEF63","aMortCEF64","aMortCEF65","aMortCEF66","aMortCEF67","aMortCEF68","aMortCEF69","aMortCEF70","aMortCEF71","aMortCEF72","aMortCEF73","aMortCEF74","aMortCEF75","aMortCEF76","aMortCEF77","aMortCEF78","aMortCEF79","aMortCEF80","aMortCEF81","aMortCEF82","aMortCEF83","aMortCEF84","aMortCEF85","aMortCEF86","aMortCEF87","aMortCEF88","aMortCEF89","aMortCEF90","aMortCEF91","aMortCEF92","aMortCEF93","aMortCEF94","aMortCEF95","aMortCEF96","aMortCEF97","aMortCEF98","aMortCEF99","aMortCEF100","aMortCEF101","aMortCEF102","aMortCEF103","aMortCEF104","aMortCEF105","aMortCEF106","aMortCEF107","aMortCEF108","aMortCEF109","aMortCEF110","aMortCEF111","gender"
"149",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119576881802852,0.00244263886759671,0.00382237211916815,0.00532474832643472,0.0070008687209362,0.0088609535489806,0.0108539015790281,0.0131738974909296,0.0156369768511421,0.0182840206448976,0.0211763503500435,0.0243344064591957,0.0276662067555828,0.0313761561653636,0.0351985282845317,0.0393479482855537,0.043620011242271,0.0482906638049977,0.0532066022791149,0.0585620113444734,0.0641933670601462,0.0702233123818285,0.0767438295262916,0.0838162399713833,0.0919311155398845,0.0999642291379223,0.109039807859369,0.118912565792836,0.129797128110787,0.141192702744136,0.153477438806275,0.166855741223364,0.181235627778629,0.196862384383464,0.213378302417088,0.231325054933824,0.251091011293372,0.271725688589095,0.294322653175942,0.31859573815729,0.344054371710358,0.371505953293474,0.40029638714293,0.431549900352599,0.464264908784302,0.498748019827278,0.53518319791507,0.572906127037662,0.611303592416577,0.651091011293372,0.691123716081558,0.731156420869743,0.768766927282948,0.805784659410292,0.839654555674792,0.870478818539527,0.897664673718637,0.921130359241658,0.940814553630743,0.956829679595278,0.969441463539271,0.979048495068731,0.986110685267515,0.991118605958404,0.994532168225254,0.996780622413,0.998201236649803,0.99905973733967,0.999560529408759,0.999846696305381,1,"female"
"150",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124836280288147,0.00262974787164382,0.00413392272429605,0.00581204977079242,0.00767436149312384,0.00966969548133602,0.0119924688932548,0.0144584970530452,0.0171087098886707,0.020004502292076,0.023166339227243,0.0265021283562541,0.0302165193189261,0.0340434675834971,0.0381978552717747,0.0424750327439424,0.0471512770137525,0.0520731008513425,0.0574349214145383,0.0630730189914866,0.0691101833660773,0.0756385068762279,0.0827193844138834,0.0908439751146038,0.0988867059593976,0.107973149967256,0.1178577275704,0.128755320890635,0.140164538310413,0.152463981663392,0.165858300589391,0.180255402750491,0.195900867714473,0.212436558611657,0.230404796987557,0.250194417157826,0.270853798297315,0.293477815979044,0.317779960707269,0.343269073346431,0.370753519973805,0.399578421741978,0.430869351669941,0.463623526522593,0.49814792075966,0.534626719056975,0.572394810085134,0.610838244924689,0.650673297314997,0.690753929273085,0.730834561231172,0.768490094957433,0.805552144728225,0.839462590045842,0.87032375573019,0.897542157825802,0.921035936476752,0.940743696791094,0.956777996070727,0.969404878847413,0.979023411918795,0.98609405697446,0.991107973149967,0.994525622134905,0.996776768172888,0.998199083169614,0.999058611656843,0.999560003274394,0.999846512770137,1,"female"
"151",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138311169395332,0.00288916664959126,0.00456939122594924,0.0064340306948344,0.00843185869721131,0.0107575353974142,0.0132266459029158,0.0158801713009447,0.018779583222343,0.0219453722107247,0.0252853308198267,0.0290043644857899,0.0328360961416307,0.0369956764952974,0.041278200110649,0.0459602893264758,0.0508882650656722,0.0562567874925722,0.0619019322582628,0.0679466426244289,0.0744831260373338,0.08157285412782,0.0897075999426264,0.0977603835829765,0.106858184947647,0.116755117513268,0.127666331987788,0.139089810052661,0.151404626764748,0.164815687560191,0.179230784992726,0.194895805585722,0.211452164825933,0.229442862119132,0.249257217793988,0.269942421572444,0.292594717537856,0.316927238079626,0.342448210151015,0.369967010224781,0.398827940905272,0.430157982091265,0.462953097145667,0.497520644222691,0.534045038214864,0.571860336454726,0.610351822633854,0.650236665778743,0.690367395447001,0.730498125115259,0.768200725365244,0.805309099850419,0.839261930619019,0.870161670389115,0.897414093395898,0.92093723746491,0.940669630965309,0.956723971886974,0.969366637296887,0.978997192795525,0.986076675614204,0.991096858799664,0.994518779583222,0.996772739380776,0.998196832161957,0.99905743499375,0.999559453312296,0.999846320922894,1,"female"
"152",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150814088292925,0.0031906926162653,0.00505791466179683,0.00705850971058058,0.00938740753660062,0.0118599378276615,0.0145171384309179,0.0174205661171015,0.0205907398097895,0.0239353243528844,0.0276595089821588,0.0314965476911081,0.0356618891772937,0.039950344204943,0.0446389182423489,0.0495737193626822,0.0549496773399267,0.0606026407854643,0.0666557232407588,0.0732012598619075,0.0803008074196427,0.0884468200798185,0.0965107570456854,0.105621159113993,0.115531799201814,0.12645812600671,0.137897425901037,0.150229298970976,0.163658934452299,0.178093997188907,0.19378071426373,0.210360004514163,0.228375619415005,0.248217418514225,0.268931271865478,0.291614941880149,0.315981163628156,0.341537482943645,0.369094397307917,0.397995301166501,0.429368735316145,0.462209272501565,0.496824696576418,0.5333996778529,0.57126735131475,0.60981214925465,0.649752233997804,0.689938545823886,0.730124857649968,0.767879677032143,0.805039447630577,0.839039303998112,0.869981840752634,0.897272009110402,0.920827733377107,0.940587456782017,0.956664033404808,0.969324209251983,0.978968103333299,0.986057391429246,0.991084527705677,0.994511187943081,0.99676826953658,0.9981943347252,0.999056129515446,0.999558843143089,0.999846108073171,1,"female"
"153",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016850930911183,0.00355513542394478,0.00555875220911597,0.00789116764621267,0.0103674324935267,0.013028646582549,0.0159364596605154,0.0191114216431712,0.0224610579096626,0.0261908676174428,0.0300337018618223,0.0342053347581274,0.0385002671489047,0.0431959228967161,0.0481381776334716,0.0535222555587522,0.0591837573465949,0.0652459824914718,0.0718014056142369,0.0789116764621265,0.0870699930130286,0.0951461099009494,0.104270272491883,0.114195881796885,0.125138711931281,0.136595289959311,0.148945789322264,0.162395709177592,0.176852574904443,0.192562985491759,0.209167317413999,0.227210143438412,0.247081911964161,0.267827051909087,0.290544983765567,0.314948008713164,0.340542928773992,0.368141465619991,0.39708602194731,0.428506843121943,0.461396983272369,0.496064691134766,0.532694915950845,0.57061978545888,0.609222802186511,0.649223213184826,0.689470223172085,0.729717233159344,0.76752907813078,0.8047449755456,0.838796185935638,0.869785458879619,0.897116846820928,0.920708150096584,0.940497718959352,0.95659857794583,0.969277875960708,0.978936336361021,0.986036332251038,0.991071061608647,0.99450289753812,0.996763388270108,0.99819160741441,0.999054703875714,0.999558176811475,0.99984587563191,1,"female"
"154",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187319884726229,0.00388019761218614,0.00621655002058465,0.00869699464800325,0.0113627006998765,0.0142754219843558,0.0174557431041581,0.0208110333470564,0.0245471387402224,0.0283964594483327,0.0325751337999176,0.0368773157678057,0.0415808974886785,0.0465314944421572,0.0519246603540552,0.0575957184026348,0.0636681762041993,0.0702346644709757,0.0773569370111157,0.0855290242898312,0.0936187731576781,0.1027583367641,0.112700699876492,0.123662000823384,0.135137916838205,0.147509263071223,0.160981885549609,0.175463153561136,0.191200082338411,0.207832441333882,0.225905722519555,0.245811033347056,0.266591189790037,0.289347468093866,0.313791683820502,0.339429806504734,0.36707492795389,0.396068340881021,0.42754219843557,0.460487855084397,0.495214079868259,0.53190613421161,0.569895018526142,0.608563194730342,0.648631123919308,0.688946068340881,0.729261012762454,0.767136681762042,0.804415397282832,0.838524083985179,0.869565664882668,0.8969431864965,0.920574310415809,0.940397282832441,0.956525319061342,0.969226018937834,0.978900782214903,0.986012762453684,0.99105599011939,0.994493618773157,0.996757925072046,0.998188554960889,0.99905310827501,0.999557431041581,0.999845615479621,1,"female"
"155",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201076532821878,0.00435150240260678,0.00683660211594373,0.00950731093650107,0.0124254985666852,0.0156117882406318,0.0189733754047309,0.0227164924003382,0.0265730371836911,0.0307595537132132,0.0350698096475489,0.0397822186475282,0.0447421064571345,0.0501453938006558,0.0558270948050073,0.0619109488750025,0.0684897605642516,0.0756253995751613,0.0838128235269854,0.0919177545422673,0.101074470498464,0.111035492585947,0.122017364763142,0.133514817793726,0.145909381509208,0.159407288250944,0.173915733465322,0.189682195961971,0.206345769143517,0.224452968714554,0.244395636123657,0.265214790983522,0.288013776320403,0.3125038668564,0.338190104972262,0.365887108416342,0.394934933696302,0.4264678586896,0.459475344923591,0.49426674091031,0.531027655756976,0.569087834354183,0.607828579677865,0.647971704922766,0.688362308977294,0.728752913031822,0.766699663841284,0.804048340860814,0.838221039823465,0.869320876899915,0.896749778300233,0.920425251087875,0.940285425560436,0.956443729505661,0.969168264967312,0.978861185011033,0.985986512404875,0.991039204768092,0.994483284868733,0.996751840623646,0.998185155396069,0.999051331229763,0.999556600466085,0.999845325743983,1,"female"
"156",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234545323042269,0.00483555996404317,0.00751164977320397,0.0104357170164182,0.0136284264798569,0.0169967866257504,0.0207474453158096,0.0246117603298099,0.0288067119225483,0.0331256522323135,0.0378475558724156,0.0428174369465711,0.0482316109234059,0.0539247595135509,0.0600208714340328,0.0666129382226217,0.073762954237831,0.0819668743477676,0.0900881353130198,0.0992633003729994,0.109244392093653,0.120248390729777,0.131769009020179,0.144188545509025,0.157713648058027,0.172251325129413,0.188049554157238,0.204746701383507,0.222890383641755,0.242873231869233,0.263734333508984,0.286579254621163,0.311118688199374,0.33685667937551,0.364609487203331,0.393715838525361,0.425312296581011,0.458386286847897,0.493247781118585,0.530082762468615,0.568219625347427,0.607038426169885,0.64726243245198,0.687734416168129,0.728206399884277,0.766229606439147,0.803653534195055,0.837895084880609,0.869057582426666,0.896541748034262,0.920264922558714,0.940165111641507,0.956355971606584,0.969106144674168,0.978818594174597,0.985958277796721,0.991021150408646,0.994472169699224,0.996745296178048,0.998181498816941,0.999049419836128,0.999555707097321,0.999845014103717,1,"female"
"157",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249596089316035,0.00517834210199263,0.00810928373172046,0.0113094991507518,0.0146857782012511,0.0184452545672977,0.0223186544595882,0.0265234682464061,0.0308525622436721,0.0355855669248933,0.0405671320270102,0.0459940345498984,0.0517005675462943,0.0578110112266457,0.0644185757487882,0.071585401217946,0.0798086084759103,0.0879489622602428,0.0971456978333817,0.107150254774431,0.118180123451676,0.129727826339119,0.142176560752309,0.155733460375326,0.170305315050333,0.186140685198227,0.202877086871867,0.221063424334065,0.241093251584573,0.262003396992419,0.28490202576743,0.309499150751895,0.335297651104023,0.363115704875927,0.392290484278553,0.42396122457434,0.457112970711297,0.492056423215543,0.528978002402751,0.56720452379966,0.606114586354033,0.646433157960147,0.687000289987158,0.727567422014168,0.765680019884834,0.803191930071668,0.837513981523675,0.868749741082895,0.896298521065496,0.920077467997846,0.940024441774721,0.956253365922366,0.969033514230084,0.97876879738183,0.985925266166784,0.991000041426737,0.994459173950868,0.996737644475745,0.998177223580099,0.999047185053233,0.999554662579229,0.99984464973694,1,"female"
"158",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268909307999802,0.00562736853034324,0.00883559154856462,0.0122203187457821,0.015989202097285,0.0198722940351971,0.0240876291335721,0.028427555417121,0.0331724030524841,0.0381664330581945,0.0436069148107772,0.0493277267300006,0.0554534600010383,0.0620775580127706,0.0692623163577844,0.0775060997767741,0.0856668224056482,0.0948865701084982,0.104916160514977,0.115973628199138,0.127550225821523,0.140030109536417,0.153620931319109,0.16822924778072,0.184104241291595,0.20088252089498,0.219114364325391,0.239194310335877,0.260156777241344,0.283112703109588,0.307771375175206,0.333634428697503,0.361522088978871,0.390769869698386,0.422519856720137,0.455754555365208,0.490785443596532,0.52779940819187,0.566121580231532,0.605129003789649,0.645548460779733,0.686217100140165,0.726885739500597,0.765093702953849,0.802699475678762,0.837107407984218,0.868421325857862,0.896039038571354,0.919877485334579,0.93987437055495,0.956143902818875,0.968956029694232,0.978715672532835,0.985890048279084,0.990977521673675,0.994445309661008,0.996729481389191,0.998172662617453,0.999044800913668,0.999553548253127,0.999844261018533,1,"female"
"159",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294619805113684,0.00616307154160066,0.00955692512700921,0.0133359706837678,0.0172295327725493,0.0214562338635795,0.025807862080453,0.0305655034563171,0.0355729990838677,0.04102815024569,0.0467643874406596,0.0529066377946198,0.0595485966519529,0.0667527275755809,0.0750187390688764,0.0832014658116099,0.092446073124011,0.102502706754393,0.113589989172982,0.125197801282585,0.137711335054551,0.151338802365287,0.165986507870409,0.181904305821604,0.198727825435163,0.217008828183559,0.237142916631965,0.258161905555093,0.281179728491713,0.305904888814858,0.331837678021154,0.359800533022404,0.389127175814108,0.420962771716499,0.454287082535188,0.489412426084784,0.526526193054052,0.564951694844674,0.604064295827434,0.644592737569751,0.685371033563754,0.726149329557758,0.764460314816357,0.80216748563338,0.83666819355376,0.868066544515699,0.895758724077621,0.919661447488965,0.939712251186808,0.956025651703173,0.968872324477388,0.978658282668443,0.985852002998251,0.990953193970184,0.994430332306155,0.996720662946614,0.998167735487632,0.999042225368535,0.999552344465728,0.999843841092696,1,"female"
"160",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322637904210991,0.00663026113831661,0.0104204734110866,0.0143255406012132,0.0185647311872865,0.0229292180468399,0.0277009177952032,0.0327232100905265,0.0381944806991531,0.0439476679231098,0.0501080680358765,0.0567696532425631,0.0639950716799097,0.0722855084418363,0.0804924143547764,0.0897643385922964,0.0998506886074363,0.110970732878786,0.122612844956303,0.135163355016549,0.148831090181993,0.163522078247523,0.179486911760099,0.196360143255406,0.214695164607979,0.234888747350506,0.255969845363516,0.279055683752206,0.303853904545122,0.329863322648346,0.357908805195619,0.387322105395049,0.419251772420202,0.452674553370992,0.487903688931118,0.525127123510801,0.563666168962025,0.602894343917388,0.643542543305525,0.684441335240621,0.725340127175718,0.763764317709584,0.801582909588297,0.836185563781024,0.867676693848997,0.895450701137064,0.919424054796237,0.939534106689777,0.95589571173504,0.968780345191233,0.978595219947167,0.98581019702839,0.990926461528823,0.994413874474017,0.99671097282115,0.998162321322293,0.999039395236653,0.999551021686697,0.99984337965815,1,"female"
"161",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341489985753796,0.00721738037375352,0.0111350875722786,0.0153879996647951,0.0197666135925585,0.0245537584848739,0.0295923070476829,0.0350812871867929,0.0408530964552083,0.0470334366881757,0.0537165842621302,0.0609653900946954,0.0692826615268583,0.0775161317355234,0.0868180675437862,0.0969370652811532,0.108093103159306,0.119772898684321,0.132364032514875,0.146076007709713,0.160814547892399,0.176831056733428,0.193758903879997,0.212153272437778,0.232412218218386,0.253561551998659,0.276722115142881,0.301600603368809,0.327694209335456,0.355830470124864,0.385338975949049,0.417371993631107,0.450902958183189,0.486246124193413,0.523590044414649,0.562253833905975,0.601608983491159,0.642388753875807,0.683419927930948,0.724451101986089,0.762999664795106,0.800940668733763,0.835655325567753,0.867248386826448,0.895112293639487,0.919163244783374,0.939338389340484,0.955752953993128,0.968679292717674,0.978525936478672,0.9857642671583,0.990897092097545,0.99439579317858,0.996700326824772,0.998156373083047,0.999036285929774,0.999549568423699,0.999842872705941,1,"female"
"162",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038155101011163,0.00774664172044818,0.0120141268473165,0.016407744539511,0.0212112930690155,0.0262671067291723,0.0317748954150812,0.037566482372974,0.0437680001681768,0.0504740482246841,0.0577476928251592,0.0660934642309066,0.07435514725977,0.0836889570939057,0.0938426286026614,0.105036893775358,0.11675671130358,0.129390989930417,0.143149950598079,0.157938993882571,0.174010384914545,0.190996237045134,0.209453635771195,0.229782000882928,0.251003804999054,0.274243730160399,0.299207467047867,0.325390485400156,0.353623157938994,0.383232777649309,0.415375559713259,0.449021421514011,0.484485694464883,0.521957577413862,0.560753852298766,0.600243856292964,0.641163362694191,0.682335134226071,0.723506905757951,0.76218755912464,0.800258571758918,0.835092181883159,0.866793499968467,0.894752885282432,0.91888624944817,0.939130526183018,0.955601337005192,0.968571969139565,0.978452353423448,0.985715486976812,0.990865900060964,0.994376589795875,0.996689020160188,0.998150055708549,0.999032983665832,0.999548024974248,0.999842334293342,1,"female"
"163",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394618834080714,0.00823001846478493,0.0126404642574519,0.0174624109733579,0.022537589026642,0.0280664732260617,0.0338802426800316,0.0401055130572408,0.0468372461092059,0.0541387496702717,0.0625164864151938,0.0708098127143234,0.0801793721973094,0.0903719335267739,0.101609074122923,0.113373780005276,0.126056449485624,0.139868108678449,0.154713795832234,0.170846742284358,0.187897652334476,0.206425745185967,0.226831970456344,0.248135056713268,0.271463993669216,0.296523344763915,0.322806647322606,0.351147454497494,0.380870482722237,0.413136375626484,0.446911105249275,0.482511210762332,0.520126615668689,0.559071485096281,0.598712740701662,0.639788973885518,0.681118438406753,0.722447902927987,0.761276707992614,0.799493537325244,0.834460564494856,0.866283302558692,0.894349775784753,0.918575573727249,0.938897388551833,0.955431284621472,0.968451595884991,0.978369823265629,0.985660775520971,0.990830915325772,0.994355051437616,0.996676338696914,0.998142970192562,0.999029279873385,0.999546293853865,0.999841730414139,1,"female"
"164",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430080189828493,0.00872872109405623,0.0135697715066578,0.0186650565142318,0.0242158451711317,0.0300526477473756,0.0363025815404498,0.043060984523469,0.0503914153451764,0.0588023431955169,0.0671285261808668,0.0765352061948497,0.0867681486424932,0.0980498087943983,0.109861124352496,0.12259404031737,0.136460418851495,0.151364921981759,0.167561784303132,0.184680247031281,0.20328174489677,0.223768816008305,0.245156301310368,0.26857766337221,0.293736295166365,0.320123727502887,0.34857681592356,0.378417601508459,0.410811326151206,0.444719865255665,0.48046101206555,0.518225442527092,0.557324604612239,0.597122911833561,0.638361881759727,0.679855086280866,0.721348290802004,0.760330928697789,0.798699166322391,0.833804726644845,0.86575354074639,0.893931208355844,0.918252984608214,0.938655310854758,0.955254711284838,0.968326606709675,0.978284128346098,0.985603966059682,0.99079458904037,0.994332687153738,0.996663170940986,0.998135612970202,0.999025434052605,0.999544496350674,0.999841103378142,1,"female"
"165",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444704505558814,0.00930900579818079,0.0144262992712378,0.020001063886377,0.0258630778232885,0.0321400074472047,0.0389276025320496,0.0462896962604394,0.0547369540933028,0.0630991010160116,0.0725464120431939,0.0828235544443854,0.0941539443587425,0.106016277461567,0.118804191712325,0.132730464386404,0.147699345709878,0.163966168413214,0.181158572264482,0.19984041704346,0.220415979573382,0.241895845523698,0.26541837331773,0.290685674769935,0.317187084419384,0.345763072503857,0.375732751742114,0.408266397148785,0.442321400074472,0.478216926432257,0.516144475769988,0.555412521942657,0.595382733124102,0.63679982977818,0.678472259162721,0.720144688547263,0.759295707218469,0.797829671791053,0.833086866322677,0.865173679451035,0.893473057077504,0.91789988829193,0.938390339911697,0.955061439438268,0.968189797329645,0.978190329272833,0.985541784137454,0.990754827384435,0.994308207883398,0.996648757912655,0.998127559976594,0.99902122453322,0.999542528857918,0.99984041704346,1,"female"
"166",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488367868172731,0.0100238306421449,0.0156234972268826,0.0215116962501469,0.0278166643512829,0.0346345790097993,0.042029558545369,0.0505145495153723,0.0589140493924789,0.0684035607040192,0.0787266101713028,0.0901076119131837,0.102022932985669,0.114867969693408,0.12885644976864,0.143892195731857,0.16023168086175,0.177500881626895,0.196266176517734,0.216933648225525,0.238509462795345,0.262137063594687,0.287517231798412,0.31413702084914,0.342840655289227,0.372944206375498,0.405623176635284,0.4398303001806,0.475886168609808,0.513983136881926,0.553426589867168,0.593575344368809,0.635177447449694,0.677036023809269,0.718894600168845,0.758220502901354,0.796926595210361,0.832341280442844,0.864571422464922,0.892997210853094,0.917533154514464,0.938115135129359,0.954860702950511,0.968047704029836,0.978092907445205,0.985477200594163,0.990713530034089,0.994282783162529,0.99663378821719,0.998119195956271,0.999016852431687,0.99954048537568,0.999839704200818,1,"female"
"167",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516537800687283,0.0107925257731959,0.0167096219931272,0.0230455326460481,0.0298969072164948,0.0373281786941581,0.0458548109965635,0.0542955326460482,0.063831615120275,0.0742053264604812,0.0856421821305842,0.0976159793814433,0.110524054982818,0.12458118556701,0.139690721649485,0.156110395189003,0.173464347079038,0.192321735395189,0.213090635738832,0.23477233676976,0.25851589347079,0.284020618556701,0.310771048109966,0.339615549828179,0.369866838487973,0.40270618556701,0.43708118556701,0.473314003436426,0.51159793814433,0.551234965635739,0.591580756013746,0.633387027491409,0.675451030927835,0.717515034364261,0.757033934707904,0.795929982817869,0.831518470790378,0.863906786941581,0.892472079037801,0.917128436426117,0.937811426116839,0.954639175257732,0.96789089347079,0.977985395189004,0.985405927835052,0.990667955326461,0.994254725085911,0.996617268041237,0.998109965635739,0.999012027491409,0.99953823024055,0.999838917525773,1,"female"
"168",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565636502984706,0.0116041839829878,0.0179729919364415,0.0248599401979728,0.0323297963060914,0.0409007005688748,0.0493852481136455,0.0589708438130809,0.0693984175131425,0.080894655598614,0.0929306231716664,0.105905720053109,0.120035838037975,0.1352238258185,0.151728753548721,0.169172810587334,0.188128110191172,0.209004846770798,0.230799123479312,0.254665961420136,0.280303112080225,0.307192435151502,0.336186703224344,0.366595062554648,0.399604918015091,0.434158399810015,0.470579345631969,0.509062058096482,0.548904888869699,0.589460162566522,0.631483500469565,0.673765908526646,0.716048316583728,0.755772406869677,0.794870410950032,0.830643681386889,0.863200164077764,0.891913772817064,0.916698150886775,0.937488530748389,0.954403652889172,0.967724176642667,0.977871091009186,0.985330152527553,0.990619501505845,0.994224894482885,0.996599704228241,0.998100152203716,0.999006897742851,0.99953583264068,0.999838081153726,1,"female"
"169",59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598165336807253,0.0123866905498562,0.0193128155023611,0.0268251641969278,0.0354448244042772,0.0439776366498399,0.0536177604081855,0.0641046517939533,0.0756662867068338,0.0877707213808826,0.100819627639364,0.115030125386745,0.130304510666015,0.146903327362536,0.164446615643489,0.183509743255713,0.204505238017695,0.226423492373663,0.250426097812517,0.276209086468002,0.303251370569397,0.332410573739348,0.362991912283559,0.3961895456766,0.430939586386582,0.467567714270206,0.506269337241492,0.546338815610921,0.587124789665093,0.629387179069641,0.671910112359551,0.71443304564946,0.754383108071433,0.79370352277045,0.829680290940672,0.862421972534332,0.891298919828475,0.916224284861315,0.93713293166151,0.954144276176519,0.967540574282147,0.977745209792108,0.985246702491451,0.990566140150898,0.994192042555501,0.996580361504641,0.998089344840688,0.999001248439451,0.999533192205395,0.99983716007165,1,"female"
